#SOCIAL
OthersAuto  $n grimaces at $mself in disgust.~
End

#SOCIAL
Name        grin~
CharNoArg   You grin.~
OthersNoArg $n grins.~
CharFound   You grin at $N.~
OthersFound $n grins at $N.~
VictFound   $n grins at you.~
CharAuto    You grin at yourself.~
OthersAuto  $n grins at $mself.~
End

#SOCIAL
Name        groan~
CharNoArg   You groan loudly.~
OthersNoArg $n groans loudly.~
CharFound   You groan at the sight of $M.~
OthersFound $n groans at the sight of $N.~
VictFound   $n groans at the sight of you.~
CharAuto    You groan as you realize what you have done.~
OthersAuto  $n groans as $e realizes what $e has done.~
End

#SOCIAL
Name        grope~
CharNoArg   Whom do you wish to grope?~
CharFound   Well, what sort of noise do you expect here?~
OthersFound $n gropes $N.~
VictFound   $n gropes you.~
CharAuto    You grope yourself - YUCK.~
OthersAuto  $n gropes $mself - YUCK.~
End

#SOCIAL
Name        grovel~
CharNoArg   You grovel in the dirt.~
OthersNoArg $n grovels in the dirt.~
CharFound   You grovel before $M.~
OthersFound $n grovels in the dirt before $N.~
VictFound   $n grovels in the dirt before you.~
CharAuto    That seems a little silly to me.~
End

#SOCIAL
Name        growl~
CharNoArg   Grrrrrrrrrr ...~
OthersNoArg $n growls.~
CharFound   Grrrrrrrrrr ... take that, $N!~
OthersFound $n growls at $N.  Better leave the room before the fighting starts.~
VictFound   $n growls at you.  Hey, two can play it that way!~
CharAuto    You growl at yourself.  Boy, do you feel bitter!~
OthersAuto  $n growls at $mself.  This could get interesting...~
End

#SOCIAL
Name        grr~
CharNoArg   You grr.~
CharFound   You tell $N Grr baby very grr.~
OthersFound $n tells $N Grr baby very grr.~
VictFound   $n tells you Grr baby very grr.~
End

#SOCIAL
Name        grumble~
CharNoArg   You grumble.~
OthersNoArg $n grumbles.~
CharFound   You grumble to $M.~
OthersFound $n grumbles to $N.~
VictFound   $n grumbles to you.~
CharAuto    You grumble under your breath.~
OthersAuto  $n grumbles under $s breath.~
End

#SOCIAL
Name        grunt~
CharNoArg   GRNNNHTTTT.~
OthersNoArg $n grunts like a pig.~
CharFound   GRNNNHTTTT.~
OthersFound $n grunts to $N.  What a pig!~
VictFound   $n grunts to you.  What a pig!~
CharAuto    GRNNNHTTTT.~
OthersAuto  $n grunts to nobody in particular.  What a pig!~
End

#SOCIAL
Name        hand~
CharNoArg   Kiss whose hand?~
CharFound   You kiss $S hand.~
OthersFound $n kisses $N's hand.  How continental!~
VictFound   $n kisses your hand.  How continental!~
CharAuto    You kiss your own hand.~
OthersAuto  $n kisses $s own hand.~
End

#SOCIAL
Name        head~
CharNoArg   You start head banging!~
OthersNoArg $n starts head banging!~
CharFound   You Start head banging for $N!~
OthersFound $n Starts head banging for you!~
VictFound   $n Starts head banging for you!~
CharAuto    You start head banging for youself!.. Ow..~
OthersAuto  $n starts head banging for himself! That looks like it hurt.~
End

#SOCIAL
Name        heal~
CharNoArg   You start yelling for a heal!~
OthersNoArg $n yells 'Hey, how about a heal? I'm DYING here!'~
CharFound   You start yelling at $N for a heal!~
OthersFound $n yells 'Hey $N, how about a heal? I'm DYING here!'~
VictFound   $n yells 'Hey $N, how about a heal? I'm DYING here!'~
CharAuto    You start yelling for a heal!~
OthersAuto  $n yells 'Hey, how about a heal? I'm DYING here!'~
End

#SOCIAL
Name        hello~
CharNoArg   You say hello to everyone in the room.~
OthersNoArg $n says hello to everyone in the room.~
CharFound   You tell $M how truly glad you are to see $M.~
OthersFound $n tells $N 'Hi!'~
VictFound   $n tells you how truly glad $e is that you are here.~
CharAuto    You greet yourself enthusiastically.~
OthersAuto  $n greets $mself enthusiastically.  How odd.~
End

#SOCIAL
Name        hiccup~
CharNoArg   You hiccup loudly.~
OthersNoArg $n hiccups loudly.~
CharFound   You hiccup loudly at $S.  How rude!~
OthersFound $n hiccups at $n.  How rude!~
VictFound   $n hiccups at you.  How rude!~
CharAuto    You hiccup to yourself.  How musical.~
OthersAuto  $n hiccups to $mself.  How musical.~
End

#SOCIAL
Name        highfive~
CharNoArg   You highfive.~
CharFound   &GYou&n highfive &L$N&n!~
OthersFound &G$n&n highfives &L$N&n!~
VictFound   &G$n&n highfives &LYou&n!~
End

#SOCIAL
Name        hkick~
CharNoArg   You kick around in the air...~
OthersNoArg $n kicks around in the air...~
CharFound   You kick $N in the head. &R*CRUNCH*&G&W~
OthersFound $n kicks $N in the head. &R*CRUNCH*&G&W~
VictFound   &z $n kicks you in the head. &R*CRUNCH* &zYou fall to the ground in pain.~
End

#SOCIAL
Name        hkiss~
CharNoArg   Who do you wish to use this on?~
CharFound   You run your fingers through $S hair, and kiss $M gently several times on the lips.~
OthersFound $n runs $s fingers through $N's hair, and kisses $M gently several times on the lips.~
VictFound   $n runs his fingers through your hair, and kisses you gently several times on the lips.~
CharAuto    You run your fingers through your hair and try to kiss yourself.~
OthersAuto  $n runs $s fingers through $s hair, and tries to kiss $mself.~
End

#SOCIAL
Name        hmm~
CharNoArg   You Hmmmm out loud.~
OthersNoArg $n thinks, 'Hmmmm.'~
CharFound   You gaze thoughtfully at $M and say 'Hmmm.'~
OthersFound $n gazes thoughtfully at $N and says 'Hmmm.'~
VictFound   $n gazes thoughtfully at you and says 'Hmmm.'~
CharAuto    You Hmmmm out loud.~
OthersAuto  $n thinks, 'Hmmmm.'~
End

#SOCIAL
Name        holdhands~
CharNoArg   Hold hands with whom?~
CharFound   You hold hands with $N.~
OthersFound $n holds hands with $N.~
VictFound   $n gently holds your hand.~
End

#SOCIAL
Name        hop~
CharNoArg   You hop around like a little kid.~
OthersNoArg $n hops around like a little kid.~
End

#SOCIAL
Name        hug~
CharNoArg   Hug whom?~
CharFound   You hug $M.~
OthersFound $n hugs $N.~
VictFound   $n hugs you.~
CharAuto    You hug yourself.~
OthersAuto  $n hugs $mself in a vain attempt to get friendship.~
End

#SOCIAL
Name        hum~
CharNoArg   Hmm Hmm Hmm Hmmmmmmm.~
OthersNoArg $n hums like a bee with a chest cold.~
CharFound   You hum a little ditty for $M.  Hmm Hmm Hmm Hmmmmmm.~
OthersFound $n hums a little ditty for $N.  Hmm Hmm Hmm Hmmmmmm.~
VictFound   $n hums a little ditty for you.  Hmm Hmm Hmm Hmmmmmm.~
CharAuto    Hmm Hmm Hmmmmmmm.~
OthersAuto  $n hums like a bee with a chest cold.~
End

#SOCIAL
Name        hump~
CharNoArg   You try to hump the floor.~
OthersNoArg $n tries to hump the floor.~
CharFound   You run up to $N and try to hump $S leg.~
OthersFound $n runs up to $N and tries to hump $S leg.~
VictFound   $n runs up to you and tries to hump your leg.~
CharAuto    You run around and try to hump your own leg.~
OthersAuto  $n runs around trying to hump $s own leg.~
End

#SOCIAL
Name        innocent~
CharNoArg   You do your best to look utterly innocent.~
OthersNoArg $n looks innocently about $mself.~
CharFound   You do your best to convince $N of your innocence.~
OthersFound $n does $s best to convince $N of $s innocence.~
VictFound   $n gives you the most innocent look you have ever seen.~
CharAuto    You try to convince yourself of your innocence.~
OthersAuto  $n does $s best to prove $s innocence to all, especially $mself.~
End

#SOCIAL
Name        insane~
CharNoArg   You feel your sanity slipping away.~
OthersNoArg $n eye's roll back in his head and $e starts to drool.~
End

#SOCIAL
Name        ivirgin~
CharNoArg   You stand up and tell the room, "I am an Internet Virgin"~
OthersNoArg $n stands up and tells the room, "I am an Internet Virgin"~
CharFound   You stand up and tell $N, "I am an Internet Virgin"~
OthersFound $n stands up and tells $N, "I am an Internet Virgin"~
VictFound   $n stands up and tells you, "I am an Internet Virgin"~
CharAuto    You stand up and pull a mirror from seeminly nowhere and tell yourself, "I am an Internet Virgin"~
OthersAuto  $n stands up and pulls a mirror from seeminly nowhere and tells himself, "I am an Internet Virgin"~
End

#SOCIAL
Name        jeans~
CharNoArg   Who do you wish to use this on?~
CharFound   You sneak your hands into the back pockets of $S jeans, pull $M very close, and give $M a deep lingering kiss.~
OthersFound $n sneaks $s hands into the back pockets of $N's jeans, pulls $M very close, and gives $M a deep lingering kiss.~
VictFound   $n sneaks his hands into the back pockets of your jeans, pulls you very close, and gives you a deep lingering kiss.~
CharAuto    You slide your hands into the back pockets of your jeans and try very hard to kiss yourself!~
OthersAuto  $n slides $s hands into the back pockets of his jeans, and attempts to kiss $mself.~
End

#SOCIAL
Name        kiss~
CharNoArg   Isn't there someone you want to kiss?~
CharFound   &LYou &sk&si&ss&ss &P$N~
OthersFound &L$n &sk&si&ss&ss&se&ss &P$N~
VictFound   &L$n &sk&si&ss&ss&se&ss &Pyou&n.~
CharAuto    All the lonely people :(~
End

#SOCIAL
Name        kneeslap~
CharNoArg   &CYou &Gslap &CYour &Gknee&c!! oh ha ha that was &Psoooo&c funny, nice to know someone else &Lcracks themself up &ctoo~
OthersNoArg &C$n &Gslaps &C$s &Gknee&c!! oh ha ha that was &Psoooo&c funny, nice to know someone else &Lcracks themself up &ctoo~
CharFound   &CYou &Gslap &CYour &Gknee&c... ha ha that was &Psoooo&c funny, make sure to tell &L$N&c not to quit &L$S&c day job~
OthersFound &C$n &Gslaps &C$s &Gknee&c... ha ha that was &Psoooo&c funny, make sure $e tells &L$N&c not to quit &L$S&c day job~
VictFound   &C$n &Gslaps &C$s &Gknee&c... ha ha that was &Psoooo&c funny, maybe $e thinks &LYou&c should quit &LYour&c day job!!~
End

#SOCIAL
Name        knock~
CharNoArg   You knock on the door.~
OthersNoArg $n knocks on the door.~
End

#SOCIAL
Name        laf~
CharNoArg   You laf.~
OthersNoArg $n lafs.~
End

#SOCIAL
Name        lag~
CharNoArg   You complain about the terrible lag.~
OthersNoArg $n starts complaining about the terrible lag.~
CharFound   You complain to $N about the terrible lag.~
OthersFound $n complains to $N about the terrible lag.~
VictFound   $n complains to you about the terrible lag.~
CharAuto    You start muttering about the awful lag.~
OthersAuto  $n starts muttering about the awful lag.~
End

#SOCIAL
Name        laugh~
CharNoArg   You laugh.~
OthersNoArg $n laughs.~
CharFound   You laugh at $N mercilessly.~
OthersFound $n laughs at $N mercilessly.~
VictFound   $n laughs at you mercilessly.  Hmmmmph.~
CharAuto    You laugh at yourself.  I would, too.~
OthersAuto  $n laughs at $mself.  Let's all join in!!!~
End

#SOCIAL
Name        lick~
CharNoArg   You lick your lips and smile.~
OthersNoArg $n licks $s lips and smiles.~
CharFound   You lick $M.~
OthersFound $n licks $N.~
VictFound   $n licks you.~
CharAuto    You lick yourself.~
OthersAuto  $n licks $mself - YUCK.~
End

#SOCIAL
Name        love~
CharNoArg   You love the whole world.~
OthersNoArg $n loves everybody in the world.~
CharFound   You tell your true feelings to $N.~
OthersFound $n whispers softly to $N.~
VictFound   $n whispers to you sweet words of love.~
CharAuto    Well, we already know you love yourself (lucky someone does!)~
OthersAuto  $n loves $mself, can you believe it?~
End

#SOCIAL
Name        loveyou~
CharNoArg   $n loudly declares that $e loves nobody~
OthersNoArg $n declares that $e loves $mself.~
CharFound   You tell $N that you love $M.~
OthersFound $n tells $N that $e loves $M.~
VictFound   $n tells you that $e loves you.~
CharAuto    You declare your love for yourself.~
OthersAuto  $n declares $s love for &mself.~
End

#SOCIAL
Name        lust~
CharNoArg   You are getting lusty feelings!~
OthersNoArg $n looks around lustily.~
CharFound   You stare lustily at $N.~
OthersFound $n stares lustily at $N.~
VictFound   $n stares lustily at you.~
CharAuto    You stare lustily at...youself?~
OthersAuto  $n looks $mself up and down lustily.~
End

#SOCIAL
Name        maim~
CharNoArg   Who do you want to maim?~
OthersNoArg $n is looking for someone to maim.~
CharFound   You maim $M with your dull fingernails.~
OthersFound $n raises $s hand and tries to maim $N to pieces.~
VictFound   $n raises $s hand and paws at you.  You've been maimed!~
CharAuto    You maim yourself with your dull fingernails.~
OthersAuto  $n raises $s hand and maims $mself to pieces.~
End

#SOCIAL
Name        massage~
CharNoArg   Massage what?  Thin air?~
CharFound   You gently massage $N's shoulders.~
OthersFound $n massages $N's shoulders.~
VictFound   $n gently massages your shoulders.  Ahhhhhhhhhh ...~
CharAuto    You practice yoga as you try to massage yourself.~
OthersAuto  $n gives a show on yoga positions, trying to massage $mself.~
End

#SOCIAL
Name        meow~
CharNoArg   MEOW.~
OthersNoArg $n meows.  What's $e going to do next, wash $mself with $s tongue?~
CharFound   You meow at $M, hoping $E will give you some milk.~
OthersFound $n meows at $N, hoping $E will give $m some milk. ~
VictFound   $n meows at you.  Maybe $e wants some milk.~
CharAuto    You meow like a kitty cat.~
OthersAuto  $n meows like a kitty cat.~
End

#SOCIAL
Name        mmm~
CharNoArg   You go mmMMmmMMmmMMmm.~
OthersNoArg $n says 'mmMMmmMMmmMMmm.'~
CharFound   You go mmMMmmMMmmMMmm.~
OthersFound $n says 'mmMMmmMMmmMMmm.'~
VictFound   $n thinks of you and says, 'mmMMmmMMmmMMmm.'~
CharAuto    You think of yourself and go mmMMmmMMmmMMmm.~
OthersAuto  $n thinks of $mself and says 'mmMMmmMMmmMMmm.'~
End

#SOCIAL
Name        moan~
CharNoArg   You start to moan.~
OthersNoArg $n starts moaning.~
CharFound   You moan for the loss of $M.~
OthersFound $n moans for the loss of $N.~
VictFound   $n moans at the sight of you.  Hmmmm.~
CharAuto    You moan at yourself.~
OthersAuto  $n makes $mself moan.~
End

#SOCIAL
Name        mooch~
CharNoArg   You beg for money, weapons, coins.~
OthersNoArg $n says 'Spare change?'~
CharFound   You beg $N for money, weapons, coins.~
OthersFound $n begs you for favors of the insidious type...~
VictFound   $n begs you for favors of the insidious type...~
CharAuto    You beg for money, weapons, coins.~
OthersAuto  $n says 'Spare change?'~
End

#SOCIAL
Name        moocow~
CharNoArg   You make cow noises.  Mooooooooooooooooooo!~
OthersNoArg $n Mooooooooooooooooooooooooos like a cow.~
CharFound   You make cow noises at $M.  Mooooooooooooooooooo!~
OthersFound $n Mooooooooooooooooooooooooos like a cow at $N.~
VictFound   $n looks at you and Mooooooooooooooooooooooooos like a cow.~
CharAuto    You make cow noises.  Mooooooooooooooooooo!~
OthersAuto  $n Mooooooooooooooooooooooooos like a cow.~
End

#SOCIAL
Name        moon2~
CharNoArg   You bend over and show the world your big ass...isn't it beautiful~
OthersNoArg $n bends over and shows $s big ass. My god run!!!~
CharFound   You bend over and show $N your big ass. Bet $E's enjoying the site!~
OthersFound $n bends over and shows $N $s big ass. Run for your life!~
VictFound   $n bends over and shows you $s big ass. My god it's horrible!~
CharAuto    You bend over and show yourself your ass. You must be conceded!~
OthersAuto  $n bends over and shows $mself $s ass. What is wrong with $m?~
End

#SOCIAL
Name        muhaha~
CharNoArg   You laugh diabolically.  MUHAHAHAHAHAHA!.~
OthersNoArg $n laughs diabolically.  MUHAHAHAHAHAHA!..~
CharFound   You laugh at $M diabolically.  MUHAHAHAHAHAHA!..~
OthersFound $n laughs at $N diabolically.  MUHAHAHAHAHAHA!..~
VictFound   $n laughs at you diabolically.  MUHAHAHAHAHAHA!..~
CharAuto    Muhaha at yourself??  Weird.~
End

#SOCIAL
Name        mutter~
CharNoArg   You mutter distractedly.~
OthersNoArg $n mutters distractedly.~
CharFound   You mutter to yourself and shake your head at $M.~
OthersFound $n mutters distractedly and shakes $s head at $N.~
VictFound   $n mutters distractedly and shakes $s head at you.~
CharAuto    You mutter dithyrambically to yourself.~
OthersAuto  $n mutters at $mself.~
End

#SOCIAL
Name        nail~
CharNoArg   You nibble nervously on your nails.~
OthersNoArg $n nibbles nervously on $s fingernails.~
CharFound   You nibble nervously on your nails.~
OthersFound $n nibbles nervously on $s fingernails.~
VictFound   $n nibbles nervously on your fingernails.  Yuck!~
CharAuto    You nibble nervously on your nails.~
OthersAuto  $n nibbles nervously on $s fingernails.~
End

#SOCIAL
Name        nibble~
CharNoArg   Nibble on whom?~
CharFound   You nibble on $N's ear.~
OthersFound $n nibbles on $N's ear.~
VictFound   $n nibbles on your ear.~
CharAuto    You nibble on your OWN ear.~
OthersAuto  $n nibbles on $s OWN ear.~
End

#SOCIAL
Name        nod~
CharNoArg   You nod solemnly.~
OthersNoArg $n nods solemnly.~
CharFound   You nod to $M.~
OthersFound $n nods to $N.~
VictFound   $n nods to you.~
CharAuto    You nod at yourself.  Are you getting senile?~
OthersAuto  $n nods at $mself.  $e must be getting senile.~
End

#SOCIAL
Name        noogie~
CharNoArg   You noogie.~
CharFound   You grind your knuckles into the top of $N's head.~
OthersFound $n grinds $s knuckles into the top of $N's head.~
VictFound   $n grinds $s knuckles into the top of your head with glee.~
CharAuto    Doesn't that hurt?~
OthersAuto  $n grinds $s knuckles into $s head, oblivious to the pain.~
End

#SOCIAL
Name        nose~
CharNoArg   You wiggle your nose.~
OthersNoArg $n wiggles $s nose.~
CharFound   You tweak $S nose.~
OthersFound $n tweaks $N's nose.~
VictFound   $n tweaks your nose.~
CharAuto    You tweak your own nose!~
OthersAuto  $n tweaks $s own nose!~
End

#SOCIAL
Name        nudge~
CharNoArg   Nudge whom?~
CharFound   You nudge $M.~
OthersFound $n nudges $N.~
VictFound   $n nudges you.~
CharAuto    You nudge yourself, for some strange reason.~
OthersAuto  $n nudges $mself, to keep $mself awake.~
End

#SOCIAL
Name        nuzzle~
CharNoArg   Nuzzle whom?~
CharFound   You nuzzle $S neck softly.~
OthersFound $n softly nuzzles $N's neck.~
VictFound   $n softly nuzzles your neck.~
CharAuto    I'm sorry, friend, but that's impossible.~
End

#SOCIAL
Name        ogle~
CharNoArg   Whom do you want to ogle?~
CharFound   You ogle $M like $E was a piece of meat.~
OthersFound $n ogles $N.  Maybe you should leave them alone for awhile?~
VictFound   $n ogles you.  Guess what $e is thinking about?~
CharAuto    You ogle yourself.  You may just be too weird for this mud.~
OthersAuto  $n ogles $mself.  Better hope that $e stops there.~
End

#SOCIAL
Name        ohno~
CharNoArg   Oh no!  You did it again!~
OthersNoArg Oh no!  $n did it again!~
CharFound   You exclaim to $M, 'Oh no!  I did it again!'~
OthersFound $n exclaims to $N, 'Oh no!  I did it again!'~
VictFound   $n exclaims to you, 'Oh no!  I did it again!'~
CharAuto    You exclaim to yourself, 'Oh no!  I did it again!'~
OthersAuto  $n exclaims to $mself, 'Oh no!  I did it again!'~
End

#SOCIAL
Name        ooo~
CharNoArg   You go ooOOooOOooOOoo.~
OthersNoArg $n says, 'ooOOooOOooOOoo.'~
CharFound   You go ooOOooOOooOOoo.~
OthersFound $n says, 'ooOOooOOooOOoo.'~
VictFound   $n thinks of you and says, 'ooOOooOOooOOoo.'~
CharAuto    You go ooOOooOOooOOoo.~
OthersAuto  $n says, 'ooOOooOOooOOoo.'~
End

#SOCIAL
Name        pat~
CharNoArg   Pat whom?~
CharFound   You pat $N on $S back.~
OthersFound $n pats $N on $S back.~
VictFound   $n pats you on your back.~
CharAuto    You pat yourself on your back.~
OthersAuto  $n pats $mself on the back.~
End

#SOCIAL
Name        peck~
CharNoArg   You peck for seeds on the ground.~
OthersNoArg $n pecks for seeds on the ground.~
CharFound   You give $M a little peck on the cheek.~
OthersFound $n gives $N a small peck on the cheek.~
VictFound   $n gives you a sweet peck on the cheek.~
CharAuto    You kiss your own pectoral muscles.~
OthersAuto  $n pecks $mself on $s pectoral muscles.~
End

#SOCIAL
Name        peer~
CharNoArg   You peer intently about your surroundings.~
OthersNoArg $n peers intently about the area, looking for thieves no doubt.~
CharFound   You peer at $M quizzically.~
OthersFound $n peers at $N quizzically.~
VictFound   $n peers at you quizzically.~
CharAuto    You peer intently about your surroundings.~
OthersAuto  $n peers intently about the area, looking for thieves no doubt.~
End

#SOCIAL
Name        phew~
CharNoArg   Phew! That was too close for words...~
OthersNoArg $n wipes $s brow with obvious relief.~
CharFound   You share your obvious relief with $M.~
OthersFound $n glances at $N, a look of obvious relief on $s face.~
VictFound   $n glances at you, a look of obvious relief on $s face.~
CharAuto    You mutter to yourself in obvious relief, wiping your brow.~
OthersAuto  $n mutters in obvious relief, wiping $s brow.~
End

#SOCIAL
Name        pillow~
CharNoArg   Who would you like to hwap with a pillow?~
OthersNoArg ~
CharFound   &GYou whap &G$N over the head with a pillow &P*&sw&sh&sa&sp&s w&sh&sa&sp&P* take that!!&n~
OthersFound &G$n whaps &G$N over the head with a pillow &P*&sw&sh&sa&sp&s w&sh&sa&sp&P* take that!!&n~
VictFound   &G$n whaps &Gyou over the head with a pillow &P*&sw&sh&sa&sp&s w&sh&sa&sp&P* take that!!...how rude..&n~
End

#SOCIAL
Name        point~
CharNoArg   Point at whom?~
CharFound   You point at $M accusingly.~
OthersFound $n points at $N accusingly.~
VictFound   $n points at you accusingly.~
CharAuto    You point proudly at yourself.~
OthersAuto  $n points proudly at $mself.~
End

#SOCIAL
Name        poke~
CharNoArg   Poke whom?~
CharFound   You poke $N in the ribs.~
OthersFound $n pokes $N in the ribs.~
VictFound   $n pokes you in the ribs.~
CharAuto    You poke yourself.~
OthersAuto  $n pokes $mself.~
End

#SOCIAL
Name        ponder~
CharNoArg   You ponder the question.~
OthersNoArg $n sits down and thinks deeply.~
End

#SOCIAL
Name        possum~
CharNoArg   You do your best imitation of a corpse.~
OthersNoArg $n hits the ground... DEAD.~
CharFound   You do your best imitation of a corpse.~
OthersFound $n hits the ground... DEAD.~
VictFound   $n hits the ground... DEAD.~
CharAuto    You do your best imitation of a corpse.~
OthersAuto  $n hits the ground... DEAD.~
End

#SOCIAL
Name        pounce~
CharNoArg   Pounce on whom?~
OthersNoArg $n is looking for someone to pounce on.~
CharFound   You pounce on $N, pinning $M to the ground.~
OthersFound $n pounces on $N, pinning $M to the ground.~
VictFound   $n pounces on you, pinning you to the ground.~
CharAuto    You try pouncing on yourself, but it doesn't quite work.~
OthersAuto  $n tries to pounce on $mself, but it doesn't quite work.~
End

#SOCIAL
Name        pout~
CharNoArg   Ah, don't take it so hard.~
OthersNoArg $n pouts.~
CharFound   You pout at $N.~
OthersFound $n pouts at $N. Bad $N!~
VictFound   $n pouts at you.~
End

#SOCIAL
Name        pray~
CharNoArg   You feel righteous, and maybe a little foolish.~
OthersNoArg $n begs and grovels to the powers that be.~
CharFound   You crawl in the dust before $M.~
OthersFound $n falls down and grovels in the dirt before $N.~
VictFound   $n kisses the dirt at your feet.~
CharAuto    Talk about narcissism ...~
OthersAuto  $n mumbles a prayer to $mself.~
End

#SOCIAL
Name        puke~
CharNoArg   You puke ... chunks everywhere!~
OthersNoArg $n pukes.~
CharFound   You puke on $M.~
OthersFound $n pukes on $N.~
VictFound   $n spews vomit and pukes all over your clothing!~
CharAuto    You puke on yourself.~
OthersAuto  $n pukes on $s clothes.~
End

#SOCIAL
Name        punch~
CharNoArg   Punch whom?~
CharFound   You punch $M playfully.~
OthersFound $n punches $N playfully.~
VictFound   $n punches you playfully.  OUCH!~
CharAuto    You punch yourself.  You deserve it.~
OthersAuto  $n punches $mself.  Why don't you join in?~
End

#SOCIAL
Name        purr~
CharNoArg   MMMMEEEEEEEEOOOOOOOOOWWWWWWWWWWWW.~
OthersNoArg $n purrs contentedly.~
CharFound   You purr contentedly in their lap.~
OthersFound $n purrs contentedly in $N's lap.~
VictFound   $n purrs contentedly in your lap.~
CharAuto    You purr at yourself.~
OthersAuto  $n purrs at $mself.  Must be a cat thing.~
End

#SOCIAL
Name        raise~
CharNoArg   You raise your hand in response.~
OthersNoArg $n raises $s hand in response.~
CharFound   You raise your hand in response.~
OthersFound $n raises $s hand in response.~
VictFound   $n raises $s hand in response to you.~
CharAuto    You raise your hand in response.~
OthersAuto  $n raises $s hand in response.~
End

#SOCIAL
Name        razor~
CharNoArg   You rub a razor across your tongue~
End

#SOCIAL
Name        rofl~
CharNoArg   &RYou roll on the floor &sl&sa&su&sg&sh&si&sn&sg hysterically.~
OthersNoArg &R$n rolls on the floor &sl&sa&su&sg&sh&si&sn&sg hysterically.~
CharFound   &RYou roll on the floor &sl&sa&su&sg&sh&si&sn&sg hysterically at &L$N's remark.~
OthersFound &R$n rolls on the floor &sl&sa&su&sg&sh&si&sn&sg hysterically at &L$N's remark.~
VictFound   &R$n rolls on the floor &sl&sa&su&sg&sh&si&sn&sg hysterically at &LYour remark.~
CharAuto    &RYou roll on the floor &sl&sa&su&sg&sh&si&sn&sg hysterically at &LYourself!~
OthersAuto  &R$n rolls on the floor &sl&sa&su&sg&sh&si&sn&sg hysterically at &L$mself!~
End

#SOCIAL
Name        roll~
CharNoArg   You roll your eyes.~
OthersNoArg $n rolls $s eyes.~
CharFound   You roll your eyes at $M.~
OthersFound $n rolls $s eyes at $N.~
VictFound   $n rolls $s eyes at you.~
CharAuto    You roll your eyes at yourself.~
OthersAuto  $n rolls $s eyes at $mself.~
End

#SOCIAL
Name        rolleyes~
CharNoArg   You roll your eyes, who do they think they are?~
OthersNoArg $n rolls $s eyes, thinking to $mself "who do they think they are?"~
CharFound   You roll your eyes at $N and say "oh please"~
OthersFound $n rolls $s eyes at $N and says "oh please"~
VictFound   $n rolls $s eyes at You and says "oh please" .....what does $n think they're better than you?~
End

#SOCIAL
Name        rub~
CharNoArg   You rub your eyes.  How long have you been at this?~
OthersNoArg $n rubs $s eyes.  $n must have been playing all day.~
CharFound   You rub your eyes.  Has $N been playing as long as you have?~
OthersFound $n rubs $s eyes.  $n must have been playing all day.~
VictFound   $n rubs $s eyes.  Have you been playing as long as $m?~
CharAuto    You rub your eyes.  How long have you been at this?~
OthersAuto  $n rubs $s eyes.  $n must have been playing all day.~
End

#SOCIAL
Name        ruffle~
CharNoArg   You've got to ruffle SOMEONE.~
CharFound   You ruffle $N's hair playfully.~
OthersFound $n ruffles $N's hair playfully.~
VictFound   $n ruffles your hair playfully.~
CharAuto    You ruffle your hair.~
OthersAuto  $n ruffles $s hair.~
End

#SOCIAL
Name        runaway~
CharNoArg   You scream 'RUN AWAY! RUN AWAY!'.~
OthersNoArg $n screams 'RUN AWAY! RUN AWAY!'.~
CharFound   You scream '$N, QUICK! RUN AWAY!'.~
OthersFound $n screams '$N, QUICK! RUN AWAY!'.~
VictFound   $n screams '$N, QUICK! RUN AWAY!'.~
CharAuto    You desperately look for somewhere to run to!~
OthersAuto  $n looks like $e's about to run away.~
End

#SOCIAL
Name        sad~
CharNoArg   You put on a glum expression.~
OthersNoArg $n looks particularly glum today.  *sniff*~
CharFound   You give $M your best glum expression.~
OthersFound $n looks at $N glumly.  *sniff*  Poor $n.~
VictFound   $n looks at you glumly.  *sniff*   Poor $n.~
CharAuto    You bow your head and twist your toe in the dirt glumly.~
OthersAuto  $n bows $s head and twists $s toe in the dirt glumly.~
End

#SOCIAL
Name        salute~
CharNoArg   You salute smartly.~
OthersNoArg $n salutes smartly.~
CharFound   You salute $M.~
OthersFound $n salutes $N.~
VictFound   $n salutes you.~
CharAuto    Huh?~
End

#SOCIAL
Name        scowl~
CharNoArg   You scowl angrily.~
OthersNoArg $n scowls angrily.~
CharFound   You scowl angrily at $M.~
OthersFound $n scowls angrily at $N.~
VictFound   $n scowls angrily at you.~
CharAuto    You scowl angrily at yourself.~
OthersAuto  $n scowls angrily at $mself.~
End

#SOCIAL
Name        scream~
CharNoArg   ARRRRRRRRRRGH!!!!!~
OthersNoArg $n screams loudly!~
CharFound   ARRRRRRRRRRGH!!!!!  Yes, it MUST have been $S fault!!!~
OthersFound $n screams loudly at $N.  Better leave before $n blames you, too!!!~
VictFound   $n screams at you!  That's not nice!  *sniff*~
CharAuto    You scream at yourself.  Yes, that's ONE way of relieving tension!~
OthersAuto  $n screams loudly at $mself!  Is there a full moon up?~
End

#SOCIAL
Name        shake~
CharNoArg   You shake your head.~
OthersNoArg $n shakes $s head.~
CharFound   You shake $S hand.~
OthersFound $n shakes $N's hand.~
VictFound   $n shakes your hand.~
CharAuto    You are shaken by yourself.~
OthersAuto  $n shakes and quivers like a bowl full of jelly.~
End

#SOCIAL
Name        shiver~
CharNoArg   Brrrrrrrrr.~
